	acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	like?
82	0.0585	https://api.spotify.com/v1/audio-analysis/4qTceiBUZPBUR3z2NFrZHj	0.67	206066	0.803	4qTceiBUZPBUR3z2NFrZHj	0.542	5	0.0936	-8.548	0	0.0549	122.022	4	https://api.spotify.com/v1/tracks/4qTceiBUZPBUR3z2NFrZHj	audio_features	spotify:track:4qTceiBUZPBUR3z2NFrZHj	0.186	no
83	0.0136	https://api.spotify.com/v1/audio-analysis/35b0MrRJE1uXPYaiwkvIos	0.697	193172	0.864	35b0MrRJE1uXPYaiwkvIos	1.34e-06	11	0.101	-4.781	0	0.043	124.028	4	https://api.spotify.com/v1/tracks/35b0MrRJE1uXPYaiwkvIos	audio_features	spotify:track:35b0MrRJE1uXPYaiwkvIos	0.174	no
84	0.0091	https://api.spotify.com/v1/audio-analysis/6htsgVVeL86w76GR5FUw6W	0.578	199687	0.96	6htsgVVeL86w76GR5FUw6W	6.57e-05	0	0.387	-2.722	1	0.0648	127.942	4	https://api.spotify.com/v1/tracks/6htsgVVeL86w76GR5FUw6W	audio_features	spotify:track:6htsgVVeL86w76GR5FUw6W	0.231	no
85	0.00345	https://api.spotify.com/v1/audio-analysis/2sNsHcpnmBpPFcAD2wDlQD	0.523	200707	0.922	2sNsHcpnmBpPFcAD2wDlQD	0.0406	11	0.333	-4.032	0	0.257	150.03	4	https://api.spotify.com/v1/tracks/2sNsHcpnmBpPFcAD2wDlQD	audio_features	spotify:track:2sNsHcpnmBpPFcAD2wDlQD	0.243	no
86	0.0596	https://api.spotify.com/v1/audio-analysis/6hq2THIt5HGRyQ8DnvG6ff	0.645	195692	0.736	6hq2THIt5HGRyQ8DnvG6ff	0.0	10	0.218	-6.132	0	0.1	129.915	4	https://api.spotify.com/v1/tracks/6hq2THIt5HGRyQ8DnvG6ff	audio_features	spotify:track:6hq2THIt5HGRyQ8DnvG6ff	0.534	no
87	0.04	https://api.spotify.com/v1/audio-analysis/3IlMklYIrFtsSBWDWgm3AT	0.652	193008	0.853	3IlMklYIrFtsSBWDWgm3AT	0.906	9	0.103	-6.353	0	0.0312	121.991	4	https://api.spotify.com/v1/tracks/3IlMklYIrFtsSBWDWgm3AT	audio_features	spotify:track:3IlMklYIrFtsSBWDWgm3AT	0.0717	no
88	0.0724	https://api.spotify.com/v1/audio-analysis/5mAxA6Q1SIym6dPNiFLUyd	0.545	205333	0.865	5mAxA6Q1SIym6dPNiFLUyd	4.79e-06	6	0.919	-2.601	0	0.0522	89.992	4	https://api.spotify.com/v1/tracks/5mAxA6Q1SIym6dPNiFLUyd	audio_features	spotify:track:5mAxA6Q1SIym6dPNiFLUyd	0.332	no
89	0.000437	https://api.spotify.com/v1/audio-analysis/0rArG0issjafr3HnMJ14DK	0.429	258563	0.827	0rArG0issjafr3HnMJ14DK	0.711	2	0.0988	-5.963	1	0.0544	123.84	4	https://api.spotify.com/v1/tracks/0rArG0issjafr3HnMJ14DK	audio_features	spotify:track:0rArG0issjafr3HnMJ14DK	0.464	no
90	0.136	https://api.spotify.com/v1/audio-analysis/6Nt8JXqD73iPp1tJLJduaQ	0.336	233684	0.746	6Nt8JXqD73iPp1tJLJduaQ	0.0	1	0.737	-4.315	0	0.0685	151.756	4	https://api.spotify.com/v1/tracks/6Nt8JXqD73iPp1tJLJduaQ	audio_features	spotify:track:6Nt8JXqD73iPp1tJLJduaQ	0.21	no
91	0.000183	https://api.spotify.com/v1/audio-analysis/6ENQG9xb57gK5VZfjIkCtP	0.783	229346	0.748	6ENQG9xb57gK5VZfjIkCtP	0.586	9	0.0769	-5.702	0	0.0362	118.007	4	https://api.spotify.com/v1/tracks/6ENQG9xb57gK5VZfjIkCtP	audio_features	spotify:track:6ENQG9xb57gK5VZfjIkCtP	0.554	no
92	0.000228	https://api.spotify.com/v1/audio-analysis/618CuHWzhc5B3t2eubrLI4	0.596	202286	0.942	618CuHWzhc5B3t2eubrLI4	0.893	11	0.72	-3.341	0	0.0531	140.112	4	https://api.spotify.com/v1/tracks/618CuHWzhc5B3t2eubrLI4	audio_features	spotify:track:618CuHWzhc5B3t2eubrLI4	0.106	no
93	0.0681	https://api.spotify.com/v1/audio-analysis/6KPR3a8br1SZMuGTOlqTZL	0.633	204000	0.374	6KPR3a8br1SZMuGTOlqTZL	0.0119	9	0.123	-14.531	0	0.0698	160.105	4	https://api.spotify.com/v1/tracks/6KPR3a8br1SZMuGTOlqTZL	audio_features	spotify:track:6KPR3a8br1SZMuGTOlqTZL	0.571	no
94	0.0438	https://api.spotify.com/v1/audio-analysis/5j5kSb98UkZXjfIkZoaQKW	0.656	216376	0.651	5j5kSb98UkZXjfIkZoaQKW	0.0	3	0.0754	-6.672	1	0.0368	105.019	4	https://api.spotify.com/v1/tracks/5j5kSb98UkZXjfIkZoaQKW	audio_features	spotify:track:5j5kSb98UkZXjfIkZoaQKW	0.473	no
95	0.000337	https://api.spotify.com/v1/audio-analysis/1W4CZ57WzY1w8fVH53hD4L	0.511	197250	0.97	1W4CZ57WzY1w8fVH53hD4L	1.4e-05	5	0.402	-2.299	1	0.0531	160.044	4	https://api.spotify.com/v1/tracks/1W4CZ57WzY1w8fVH53hD4L	audio_features	spotify:track:1W4CZ57WzY1w8fVH53hD4L	0.269	no
96	0.00666	https://api.spotify.com/v1/audio-analysis/5Uu8XvPez9XJtMoTVIRWNx	0.621	190855	0.988	5Uu8XvPez9XJtMoTVIRWNx	0.237	0	0.513	-4.629	1	0.0808	150.03	4	https://api.spotify.com/v1/tracks/5Uu8XvPez9XJtMoTVIRWNx	audio_features	spotify:track:5Uu8XvPez9XJtMoTVIRWNx	0.549	no
97	0.00134	https://api.spotify.com/v1/audio-analysis/0Q3SC6kEhxYagDP3bFe5K9	0.686	243380	0.888	0Q3SC6kEhxYagDP3bFe5K9	0.000689	1	0.0736	-3.348	1	0.0857	142.015	4	https://api.spotify.com/v1/tracks/0Q3SC6kEhxYagDP3bFe5K9	audio_features	spotify:track:0Q3SC6kEhxYagDP3bFe5K9	0.108	no
98	0.172	https://api.spotify.com/v1/audio-analysis/0VBHqRWs4pLXpzUw5uqntq	0.634	153878	0.861	0VBHqRWs4pLXpzUw5uqntq	0.0	5	0.446	-8.813	0	0.244	146.954	4	https://api.spotify.com/v1/tracks/0VBHqRWs4pLXpzUw5uqntq	audio_features	spotify:track:0VBHqRWs4pLXpzUw5uqntq	0.662	no
99	0.04	https://api.spotify.com/v1/audio-analysis/2UanltvlExkzzFsUJQdMkJ	0.467	188182	0.975	2UanltvlExkzzFsUJQdMkJ	0.0541	1	0.116	-3.213	0	0.0502	175.952	4	https://api.spotify.com/v1/tracks/2UanltvlExkzzFsUJQdMkJ	audio_features	spotify:track:2UanltvlExkzzFsUJQdMkJ	0.469	no
0	0.005	https://api.spotify.com/v1/audio-analysis/0lsxdqZj5sVGWIKse0xETh	0.668	207871	0.965	0lsxdqZj5sVGWIKse0xETh	0.00196	7	0.335	-2.061	1	0.251	159.988	4	https://api.spotify.com/v1/tracks/0lsxdqZj5sVGWIKse0xETh	audio_features	spotify:track:0lsxdqZj5sVGWIKse0xETh	0.724	no
1	0.000114	https://api.spotify.com/v1/audio-analysis/64cfNIF6xJsYcU44thqWcx	0.522	198571	0.786	64cfNIF6xJsYcU44thqWcx	0.0184	1	0.131	-5.968	1	0.0307	150.009	4	https://api.spotify.com/v1/tracks/64cfNIF6xJsYcU44thqWcx	audio_features	spotify:track:64cfNIF6xJsYcU44thqWcx	0.289	no
2	0.0107	https://api.spotify.com/v1/audio-analysis/2xdXD0t97LV8fQBThrE6q2	0.68	226759	0.902	2xdXD0t97LV8fQBThrE6q2	1.74e-06	10	0.232	-2.799	1	0.188	144.983	4	https://api.spotify.com/v1/tracks/2xdXD0t97LV8fQBThrE6q2	audio_features	spotify:track:2xdXD0t97LV8fQBThrE6q2	0.441	no
3	0.000518	https://api.spotify.com/v1/audio-analysis/6mNMp0g3zkg1K7uBpn07zl	0.528	223448	0.983	6mNMp0g3zkg1K7uBpn07zl	0.000324	8	0.18	-3.133	1	0.146	144.981	4	https://api.spotify.com/v1/tracks/6mNMp0g3zkg1K7uBpn07zl	audio_features	spotify:track:6mNMp0g3zkg1K7uBpn07zl	0.141	no
4	0.00882	https://api.spotify.com/v1/audio-analysis/5p20q8QFibgH2sdLpnURKp	0.789	206400	0.83	5p20q8QFibgH2sdLpnURKp	0.00248	5	0.173	-4.183	0	0.0751	100.039	4	https://api.spotify.com/v1/tracks/5p20q8QFibgH2sdLpnURKp	audio_features	spotify:track:5p20q8QFibgH2sdLpnURKp	0.443	no
5	0.00177	https://api.spotify.com/v1/audio-analysis/4XmrZ5WTXAatzkgad3Cxda	0.536	202667	0.983	4XmrZ5WTXAatzkgad3Cxda	0.00451	5	0.338	-1.897	1	0.184	180.023	4	https://api.spotify.com/v1/tracks/4XmrZ5WTXAatzkgad3Cxda	audio_features	spotify:track:4XmrZ5WTXAatzkgad3Cxda	0.659	no
6	0.0122	https://api.spotify.com/v1/audio-analysis/19VJCCfo67g74iuhwHLFJG	0.547	179211	0.987	19VJCCfo67g74iuhwHLFJG	0.0268	1	0.28	-1.471	1	0.0769	152.004	4	https://api.spotify.com/v1/tracks/19VJCCfo67g74iuhwHLFJG	audio_features	spotify:track:19VJCCfo67g74iuhwHLFJG	0.584	no
7	0.00833	https://api.spotify.com/v1/audio-analysis/6145k0ouuZ6R1JcrytEPSB	0.597	173647	0.98	6145k0ouuZ6R1JcrytEPSB	0.734	10	0.0773	-2.242	1	0.167	170.047	4	https://api.spotify.com/v1/tracks/6145k0ouuZ6R1JcrytEPSB	audio_features	spotify:track:6145k0ouuZ6R1JcrytEPSB	0.703	no
8	2.07e-05	https://api.spotify.com/v1/audio-analysis/2kloMBDGBGARLQlvimO9B0	0.492	263679	0.961	2kloMBDGBGARLQlvimO9B0	0.736	1	0.421	-1.954	1	0.038	150.066	4	https://api.spotify.com/v1/tracks/2kloMBDGBGARLQlvimO9B0	audio_features	spotify:track:2kloMBDGBGARLQlvimO9B0	0.383	no
9	0.00462	https://api.spotify.com/v1/audio-analysis/4Y8XcGssM81dwtlbjkqfm5	0.557	239711	0.796	4Y8XcGssM81dwtlbjkqfm5	0.00871	6	0.11	-2.952	1	0.0641	149.755	4	https://api.spotify.com/v1/tracks/4Y8XcGssM81dwtlbjkqfm5	audio_features	spotify:track:4Y8XcGssM81dwtlbjkqfm5	0.204	no
10	0.0363	https://api.spotify.com/v1/audio-analysis/31I2qaOCMpb0B3JjzOnSnJ	0.457	216000	0.953	31I2qaOCMpb0B3JjzOnSnJ	0.433	5	0.306	-2.349	0	0.0493	160.019	4	https://api.spotify.com/v1/tracks/31I2qaOCMpb0B3JjzOnSnJ	audio_features	spotify:track:31I2qaOCMpb0B3JjzOnSnJ	0.156	no
11	0.00913	https://api.spotify.com/v1/audio-analysis/03s2ou9qdMcOnrmX4vaLUn	0.705	172800	0.994	03s2ou9qdMcOnrmX4vaLUn	0.0	11	0.168	-2.398	0	0.266	150.049	4	https://api.spotify.com/v1/tracks/03s2ou9qdMcOnrmX4vaLUn	audio_features	spotify:track:03s2ou9qdMcOnrmX4vaLUn	0.539	no
12	0.00126	https://api.spotify.com/v1/audio-analysis/4hlAmYpvYxHwlrURoAna0Y	0.482	207771	0.984	4hlAmYpvYxHwlrURoAna0Y	0.0343	11	0.316	-2.261	1	0.0488	174.999	4	https://api.spotify.com/v1/tracks/4hlAmYpvYxHwlrURoAna0Y	audio_features	spotify:track:4hlAmYpvYxHwlrURoAna0Y	0.175	no
13	0.101	https://api.spotify.com/v1/audio-analysis/7l0u38sWDqqk6TySNOZtO3	0.681	204699	0.925	7l0u38sWDqqk6TySNOZtO3	1.7e-05	8	0.343	-5.436	1	0.209	135.953	4	https://api.spotify.com/v1/tracks/7l0u38sWDqqk6TySNOZtO3	audio_features	spotify:track:7l0u38sWDqqk6TySNOZtO3	0.646	no
14	0.046	https://api.spotify.com/v1/audio-analysis/1xeBWVkbQL7jWkSR2WX92g	0.59	243332	0.779	1xeBWVkbQL7jWkSR2WX92g	0.675	2	0.168	-8.445	1	0.0551	180.034	4	https://api.spotify.com/v1/tracks/1xeBWVkbQL7jWkSR2WX92g	audio_features	spotify:track:1xeBWVkbQL7jWkSR2WX92g	0.143	no
15	0.0024	https://api.spotify.com/v1/audio-analysis/0ESwz1UcJIWs2NMCYXsuNe	0.63	236941	0.981	0ESwz1UcJIWs2NMCYXsuNe	0.0154	1	0.354	-0.681	1	0.212	150.042	4	https://api.spotify.com/v1/tracks/0ESwz1UcJIWs2NMCYXsuNe	audio_features	spotify:track:0ESwz1UcJIWs2NMCYXsuNe	0.753	no
16	0.0485	https://api.spotify.com/v1/audio-analysis/79HSQP1xRWrj0lOYWpvANQ	0.463	163200	0.876	79HSQP1xRWrj0lOYWpvANQ	5.53e-05	1	0.315	-4.448	0	0.0623	149.917	4	https://api.spotify.com/v1/tracks/79HSQP1xRWrj0lOYWpvANQ	audio_features	spotify:track:79HSQP1xRWrj0lOYWpvANQ	0.285	no
17	0.0035	https://api.spotify.com/v1/audio-analysis/4F1NlboTmnSzkOLv1OEYwl	0.325	254121	0.965	4F1NlboTmnSzkOLv1OEYwl	0.0023	6	0.256	-2.921	0	0.323	159.751	4	https://api.spotify.com/v1/tracks/4F1NlboTmnSzkOLv1OEYwl	audio_features	spotify:track:4F1NlboTmnSzkOLv1OEYwl	0.187	no
18	0.0958	https://api.spotify.com/v1/audio-analysis/2e8T8fiOWzeomK0uGysOTh	0.646	200276	0.979	2e8T8fiOWzeomK0uGysOTh	0.159	5	0.402	-2.525	0	0.0539	145.018	4	https://api.spotify.com/v1/tracks/2e8T8fiOWzeomK0uGysOTh	audio_features	spotify:track:2e8T8fiOWzeomK0uGysOTh	0.544	no
19	0.0175	https://api.spotify.com/v1/audio-analysis/1mzbdwEu6W5RC7AlUIhGiT	0.646	246400	0.927	1mzbdwEu6W5RC7AlUIhGiT	0.711	1	0.25	-1.653	1	0.203	150.219	4	https://api.spotify.com/v1/tracks/1mzbdwEu6W5RC7AlUIhGiT	audio_features	spotify:track:1mzbdwEu6W5RC7AlUIhGiT	0.33	no
20	0.00012	https://api.spotify.com/v1/audio-analysis/6aWiGv6hPG0o3ri7QHNs8t	0.557	180000	0.889	6aWiGv6hPG0o3ri7QHNs8t	0.000225	0	0.325	-4.045	1	0.0499	142.015	4	https://api.spotify.com/v1/tracks/6aWiGv6hPG0o3ri7QHNs8t	audio_features	spotify:track:6aWiGv6hPG0o3ri7QHNs8t	0.173	no
21	0.00248	https://api.spotify.com/v1/audio-analysis/1G8tOwlWjq1dQP0dJnK2F6	0.648	184106	0.956	1G8tOwlWjq1dQP0dJnK2F6	0.583	4	0.671	-3.132	0	0.181	176.081	4	https://api.spotify.com/v1/tracks/1G8tOwlWjq1dQP0dJnK2F6	audio_features	spotify:track:1G8tOwlWjq1dQP0dJnK2F6	0.467	no
22	0.00613	https://api.spotify.com/v1/audio-analysis/1UKiY1fpnB1G1nPW6ilHhw	0.585	208000	0.642	1UKiY1fpnB1G1nPW6ilHhw	0.0128	8	0.391	-5.968	1	0.0933	149.862	4	https://api.spotify.com/v1/tracks/1UKiY1fpnB1G1nPW6ilHhw	audio_features	spotify:track:1UKiY1fpnB1G1nPW6ilHhw	0.212	no
23	0.0584	https://api.spotify.com/v1/audio-analysis/7raU15JD4345z0DDnW1jre	0.794	207000	0.825	7raU15JD4345z0DDnW1jre	0.282	5	0.123	-6.345	1	0.367	89.99	4	https://api.spotify.com/v1/tracks/7raU15JD4345z0DDnW1jre	audio_features	spotify:track:7raU15JD4345z0DDnW1jre	0.453	no
24	0.291	https://api.spotify.com/v1/audio-analysis/6kUB88CQG4dAOkUmURwBLA	0.675	166286	0.929	6kUB88CQG4dAOkUmURwBLA	0.00724	9	0.397	-2.578	1	0.0478	140.006	4	https://api.spotify.com/v1/tracks/6kUB88CQG4dAOkUmURwBLA	audio_features	spotify:track:6kUB88CQG4dAOkUmURwBLA	0.465	no
25	0.000847	https://api.spotify.com/v1/audio-analysis/2ClWt2RN5FdNthxgR2VRDF	0.661	256148	0.855	2ClWt2RN5FdNthxgR2VRDF	0.0186	0	0.206	-6.263	0	0.0419	140.02	4	https://api.spotify.com/v1/tracks/2ClWt2RN5FdNthxgR2VRDF	audio_features	spotify:track:2ClWt2RN5FdNthxgR2VRDF	0.124	no
26	0.000707	https://api.spotify.com/v1/audio-analysis/5lgNEVbgjOktp2AnE3h79L	0.634	242202	0.849	5lgNEVbgjOktp2AnE3h79L	0.00322	1	0.0658	-7.288	1	0.0441	149.963	4	https://api.spotify.com/v1/tracks/5lgNEVbgjOktp2AnE3h79L	audio_features	spotify:track:5lgNEVbgjOktp2AnE3h79L	0.683	no
27	0.00808	https://api.spotify.com/v1/audio-analysis/5CmSZXY2HkE9hoVtYmT7P5	0.76	217600	0.98	5CmSZXY2HkE9hoVtYmT7P5	0.604	11	0.356	-1.887	0	0.0736	150.033	4	https://api.spotify.com/v1/tracks/5CmSZXY2HkE9hoVtYmT7P5	audio_features	spotify:track:5CmSZXY2HkE9hoVtYmT7P5	0.622	no
28	0.0121	https://api.spotify.com/v1/audio-analysis/7pu71P9Vja2XEym0RTpZrX	0.649	202123	0.976	7pu71P9Vja2XEym0RTpZrX	0.0261	2	0.326	-3.208	1	0.115	109.985	4	https://api.spotify.com/v1/tracks/7pu71P9Vja2XEym0RTpZrX	audio_features	spotify:track:7pu71P9Vja2XEym0RTpZrX	0.349	no
29	0.00481	https://api.spotify.com/v1/audio-analysis/6w1hjzL0qMqp819pakqVxq	0.726	211919	0.958	6w1hjzL0qMqp819pakqVxq	0.0706	1	0.32	-2.823	0	0.0969	128.027	4	https://api.spotify.com/v1/tracks/6w1hjzL0qMqp819pakqVxq	audio_features	spotify:track:6w1hjzL0qMqp819pakqVxq	0.291	no
30	0.00441	https://api.spotify.com/v1/audio-analysis/5mvXiroNv8swMbCaKOwuuN	0.63	224052	0.851	5mvXiroNv8swMbCaKOwuuN	0.0218	1	0.0939	-4.61	1	0.319	150.054	4	https://api.spotify.com/v1/tracks/5mvXiroNv8swMbCaKOwuuN	audio_features	spotify:track:5mvXiroNv8swMbCaKOwuuN	0.573	no
31	0.000103	https://api.spotify.com/v1/audio-analysis/1WTWlY8u4EMzXPGcBokiTP	0.217	153103	0.979	1WTWlY8u4EMzXPGcBokiTP	0.0659	11	0.811	-2.957	1	0.386	217.539	3	https://api.spotify.com/v1/tracks/1WTWlY8u4EMzXPGcBokiTP	audio_features	spotify:track:1WTWlY8u4EMzXPGcBokiTP	0.0815	no
32	0.00143	https://api.spotify.com/v1/audio-analysis/3rIkPAyNXikxH3qsl0QLhi	0.583	218607	0.977	3rIkPAyNXikxH3qsl0QLhi	0.0124	1	0.207	-2.778	1	0.0897	150.007	4	https://api.spotify.com/v1/tracks/3rIkPAyNXikxH3qsl0QLhi	audio_features	spotify:track:3rIkPAyNXikxH3qsl0QLhi	0.182	no
33	0.0112	https://api.spotify.com/v1/audio-analysis/63kM6NBkwOO75QIFD3RAOx	0.673	193846	0.921	63kM6NBkwOO75QIFD3RAOx	0.84	1	0.952	-3.274	1	0.0531	103.965	4	https://api.spotify.com/v1/tracks/63kM6NBkwOO75QIFD3RAOx	audio_features	spotify:track:63kM6NBkwOO75QIFD3RAOx	0.279	no
34	0.0108	https://api.spotify.com/v1/audio-analysis/5bNFuMUaFiRxFvfXvDreIn	0.605	162000	0.975	5bNFuMUaFiRxFvfXvDreIn	0.00247	2	0.167	-1.042	0	0.0504	159.944	4	https://api.spotify.com/v1/tracks/5bNFuMUaFiRxFvfXvDreIn	audio_features	spotify:track:5bNFuMUaFiRxFvfXvDreIn	0.0932	no
35	0.002	https://api.spotify.com/v1/audio-analysis/4SJrFfeVaEWXdB5qUa6h1G	0.605	195208	0.983	4SJrFfeVaEWXdB5qUa6h1G	0.00474	1	0.231	-1.767	1	0.302	150.074	4	https://api.spotify.com/v1/tracks/4SJrFfeVaEWXdB5qUa6h1G	audio_features	spotify:track:4SJrFfeVaEWXdB5qUa6h1G	0.148	no
36	0.00043	https://api.spotify.com/v1/audio-analysis/7k8cv28HanfrQrMImWNZ3q	0.627	209161	0.831	7k8cv28HanfrQrMImWNZ3q	0.379	3	0.376	-7.074	0	0.0405	140.0	4	https://api.spotify.com/v1/tracks/7k8cv28HanfrQrMImWNZ3q	audio_features	spotify:track:7k8cv28HanfrQrMImWNZ3q	0.454	no
37	0.0752	https://api.spotify.com/v1/audio-analysis/2Nq9cw839Rz6zLxGYP1YaR	0.657	181931	0.884	2Nq9cw839Rz6zLxGYP1YaR	0.0157	5	0.127	-3.546	0	0.285	149.967	4	https://api.spotify.com/v1/tracks/2Nq9cw839Rz6zLxGYP1YaR	audio_features	spotify:track:2Nq9cw839Rz6zLxGYP1YaR	0.419	no
38	0.00412	https://api.spotify.com/v1/audio-analysis/5OMhf5NuQKEis5swLvbtCL	0.69	260400	0.949	5OMhf5NuQKEis5swLvbtCL	0.334	7	0.244	-2.011	1	0.119	100.006	4	https://api.spotify.com/v1/tracks/5OMhf5NuQKEis5swLvbtCL	audio_features	spotify:track:5OMhf5NuQKEis5swLvbtCL	0.388	no
39	0.000938	https://api.spotify.com/v1/audio-analysis/3FctcCWYKDtUcMDpu83XlF	0.63	261000	0.881	3FctcCWYKDtUcMDpu83XlF	0.0172	1	0.47	-2.931	1	0.0743	75.006	4	https://api.spotify.com/v1/tracks/3FctcCWYKDtUcMDpu83XlF	audio_features	spotify:track:3FctcCWYKDtUcMDpu83XlF	0.371	no
40	0.00882	https://api.spotify.com/v1/audio-analysis/46dEp5uZy65FLjRgVgxuiF	0.385	257707	0.676	46dEp5uZy65FLjRgVgxuiF	0.194	1	0.0706	-7.927	0	0.11	159.68	4	https://api.spotify.com/v1/tracks/46dEp5uZy65FLjRgVgxuiF	audio_features	spotify:track:46dEp5uZy65FLjRgVgxuiF	0.362	no
41	0.000179	https://api.spotify.com/v1/audio-analysis/4a7PrqYYy2uQHWkFlIGL7X	0.575	192600	0.955	4a7PrqYYy2uQHWkFlIGL7X	0.0334	0	0.4	-4.249	1	0.197	100.04	4	https://api.spotify.com/v1/tracks/4a7PrqYYy2uQHWkFlIGL7X	audio_features	spotify:track:4a7PrqYYy2uQHWkFlIGL7X	0.548	no
42	0.156	https://api.spotify.com/v1/audio-analysis/4VSDHncHqb5DjWdVAGF9Nq	0.728	185600	0.914	4VSDHncHqb5DjWdVAGF9Nq	6.92e-05	0	0.15	-1.413	0	0.31	74.969	4	https://api.spotify.com/v1/tracks/4VSDHncHqb5DjWdVAGF9Nq	audio_features	spotify:track:4VSDHncHqb5DjWdVAGF9Nq	0.527	no
43	0.0631	https://api.spotify.com/v1/audio-analysis/1YiQnev0S4yo9o3YSFhAtS	0.641	225103	0.883	1YiQnev0S4yo9o3YSFhAtS	0.00163	11	0.506	-3.493	1	0.193	144.992	4	https://api.spotify.com/v1/tracks/1YiQnev0S4yo9o3YSFhAtS	audio_features	spotify:track:1YiQnev0S4yo9o3YSFhAtS	0.551	no
44	0.000585	https://api.spotify.com/v1/audio-analysis/1MaXdTc3ThfletHE68R74O	0.623	228000	0.808	1MaXdTc3ThfletHE68R74O	0.000437	8	0.289	-4.055	1	0.0341	140.033	4	https://api.spotify.com/v1/tracks/1MaXdTc3ThfletHE68R74O	audio_features	spotify:track:1MaXdTc3ThfletHE68R74O	0.165	no
45	0.0733	https://api.spotify.com/v1/audio-analysis/0ze0oWr0DVCCKupIX0RKE4	0.608	240172	0.944	0ze0oWr0DVCCKupIX0RKE4	0.000782	11	0.267	-2.739	1	0.187	173.981	4	https://api.spotify.com/v1/tracks/0ze0oWr0DVCCKupIX0RKE4	audio_features	spotify:track:0ze0oWr0DVCCKupIX0RKE4	0.157	no
46	0.000707	https://api.spotify.com/v1/audio-analysis/0YzwCpQVGtg4P2oFAC95bm	0.558	225000	0.974	0YzwCpQVGtg4P2oFAC95bm	0.0346	11	0.364	-2.439	0	0.136	149.985	4	https://api.spotify.com/v1/tracks/0YzwCpQVGtg4P2oFAC95bm	audio_features	spotify:track:0YzwCpQVGtg4P2oFAC95bm	0.291	no
47	0.000445	https://api.spotify.com/v1/audio-analysis/5rV7GRSaLDrBBK4pu9la8h	0.565	168000	0.979	5rV7GRSaLDrBBK4pu9la8h	0.0849	5	0.206	-1.586	0	0.0424	160.001	4	https://api.spotify.com/v1/tracks/5rV7GRSaLDrBBK4pu9la8h	audio_features	spotify:track:5rV7GRSaLDrBBK4pu9la8h	0.372	no
48	0.0227	https://api.spotify.com/v1/audio-analysis/4xCeaoCui6lCkd9dnKIwa7	0.515	251139	0.75	4xCeaoCui6lCkd9dnKIwa7	0.691	3	0.127	-5.678	0	0.0884	150.048	4	https://api.spotify.com/v1/tracks/4xCeaoCui6lCkd9dnKIwa7	audio_features	spotify:track:4xCeaoCui6lCkd9dnKIwa7	0.0572	no
49	0.00201	https://api.spotify.com/v1/audio-analysis/6q7bYKH84sRAloYodj4Jfz	0.422	208000	0.997	6q7bYKH84sRAloYodj4Jfz	0.0364	11	0.727	-3.247	0	0.155	112.54	3	https://api.spotify.com/v1/tracks/6q7bYKH84sRAloYodj4Jfz	audio_features	spotify:track:6q7bYKH84sRAloYodj4Jfz	0.216	no
50	0.0156	https://api.spotify.com/v1/audio-analysis/6up28kSwDtXNk4uxk2JD6F	0.664	189835	0.967	6up28kSwDtXNk4uxk2JD6F	0.000132	1	0.0674	-2.062	1	0.287	150.003	4	https://api.spotify.com/v1/tracks/6up28kSwDtXNk4uxk2JD6F	audio_features	spotify:track:6up28kSwDtXNk4uxk2JD6F	0.584	no
51	0.0106	https://api.spotify.com/v1/audio-analysis/3jJIptQvmjm2sy4dveNYzh	0.703	211399	0.871	3jJIptQvmjm2sy4dveNYzh	2.58e-05	9	0.0992	-5.767	1	0.155	129.937	4	https://api.spotify.com/v1/tracks/3jJIptQvmjm2sy4dveNYzh	audio_features	spotify:track:3jJIptQvmjm2sy4dveNYzh	0.347	no
52	0.083	https://api.spotify.com/v1/audio-analysis/2Rpyj5kA3jAyQeLOm1s40H	0.589	217815	0.95	2Rpyj5kA3jAyQeLOm1s40H	1.45e-05	5	0.0735	-2.388	0	0.0715	155.058	4	https://api.spotify.com/v1/tracks/2Rpyj5kA3jAyQeLOm1s40H	audio_features	spotify:track:2Rpyj5kA3jAyQeLOm1s40H	0.686	no
53	0.0159	https://api.spotify.com/v1/audio-analysis/3fBtHoccYZboHnWSwmadql	0.587	220808	0.981	3fBtHoccYZboHnWSwmadql	1.61e-05	5	0.378	-1.376	0	0.508	149.938	4	https://api.spotify.com/v1/tracks/3fBtHoccYZboHnWSwmadql	audio_features	spotify:track:3fBtHoccYZboHnWSwmadql	0.421	no
54	0.00274	https://api.spotify.com/v1/audio-analysis/1lEk3U3MzbDeL5MNHkE9JU	0.256	349587	0.564	1lEk3U3MzbDeL5MNHkE9JU	0.0	11	0.743	-6.496	1	0.0366	139.914	3	https://api.spotify.com/v1/tracks/1lEk3U3MzbDeL5MNHkE9JU	audio_features	spotify:track:1lEk3U3MzbDeL5MNHkE9JU	0.152	no
55	0.0312	https://api.spotify.com/v1/audio-analysis/7rKCmo4SZhKubupJdsuM5S	0.573	331125	0.688	7rKCmo4SZhKubupJdsuM5S	0.0	6	0.0962	-7.303	1	0.0372	110.739	4	https://api.spotify.com/v1/tracks/7rKCmo4SZhKubupJdsuM5S	audio_features	spotify:track:7rKCmo4SZhKubupJdsuM5S	0.189	no
